spectrum,label,regime,alpha,boundary,line_style,cutoff_N,trace_H,T2_H,trace_K,T2_K,ordinary_quadratic_mean,ordinary_logdet,ordinary_total_mean,det2_constant,wick_quadratic_sd_p,log_density_sd_q,cf_finite_part_mean,finite_cutoff_identity_error,KL_p_to_q,KL_p_to_q_det2,KL_q_to_p,KL_q_to_p_det2,precision_covariance_kl_p_error,precision_covariance_kl_q_error
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,211759,2.322563687597924,0.2801269238556497,2.7811055344670663,0.775164344885045,1.161281843798962,-1.2566278173275804,-0.0953459735286184,-0.09534597352863222,0.3742505336373281,0.622560978894857,-0.09534597352863222,1.3822276656583199e-14,0.0953459735286184,0.09534597352863222,0.13392494990595272,0.13392494990597284,1.3822276656583199e-14,2.0122792321330962e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,241003,2.327509514117562,0.28012692469378186,2.786051361824858,0.7751643457231765,1.163754757058781,-1.2591007307969475,-0.09534597373816656,-0.09534597373816531,0.37425053419720183,0.622560979231423,-0.09534597373816531,1.2490009027033011e-15,0.09534597373816656,0.09534597373816531,0.13392495011548156,0.13392495011550615,1.2490009027033011e-15,2.4591439995447217e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,274285,2.3323289428425533,0.280126925393065,2.790870791249126,0.7751643464224595,1.1661644714212767,-1.2615104453342856,-0.09534597391300892,-0.09534597391298609,0.3742505346643242,0.622560979512232,-0.09534597391298609,2.282896094385478e-14,0.09534597391300892,0.09534597391298609,0.1339249502902775,0.1339249502903271,2.282896094385478e-14,4.959921362512887e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,312163,2.3370252654725303,0.28012692597651295,2.795567114462575,0.775164347005909,1.1685126327362652,-1.2638586067951352,-0.09534597405887002,-0.0953459740588481,0.3742505350540684,0.6225609797465261,-0.0953459740588481,2.1926904736346842e-14,0.09534597405887002,0.0953459740588481,0.13392495043615238,0.13392495043618866,2.1926904736346842e-14,3.627653732962699e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,355273,2.3416017596483436,0.28012692646331994,2.800143609125201,0.7751643474927117,1.1708008798241718,-1.2661468540047127,-0.09534597418054092,-0.09534597418054985,0.3742505353792563,0.6225609799420101,-0.09534597418054985,8.93729534823251e-15,0.09534597418054092,0.09534597418054985,0.1339249505578879,0.13392495055789125,8.93729534823251e-15,3.3584246494910985e-15
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,404335,2.3460612405159544,0.2801269268694828,2.80460309039897,0.7751643478988715,1.1730306202579772,-1.2683765945400685,-0.09534597428209124,-0.09534597428209059,0.3742505356505738,0.6225609801051104,-0.09534597428209059,6.522560269672795e-16,0.09534597428209124,0.09534597428209059,0.13392495065941645,0.13392495065943086,6.522560269672795e-16,1.4405143744511406e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,460173,2.3504068793550985,0.2801269272083698,2.8089487295769726,0.7751643482377536,1.1752034396775493,-1.2705494140443454,-0.09534597436679615,-0.09534597436681234,0.3742505358769509,0.6225609802411943,-0.09534597436681234,1.619537837171947e-14,0.09534597436679615,0.09534597436681234,0.1339249507441409,0.13392495074415145,1.619537837171947e-14,1.0547118733938987e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,523722,2.3546415231241347,0.28012692749111734,2.8131833736288003,0.7751643485205073,1.1773207615620673,-1.2726667359995567,-0.09534597443748938,-0.09534597443749923,0.3742505360658267,0.622560980354739,-0.09534597443749923,9.853229343548264e-15,0.09534597443748938,0.09534597443749923,0.13392495081484346,0.13392495081483805,9.853229343548264e-15,5.412337245047638e-15
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,596048,2.3587680683011345,0.2801269277270206,2.8173099190417097,0.7751643487563838,1.1793840341505673,-1.2747300086470321,-0.09534597449646487,-0.09534597449647504,0.3742505362234105,0.6225609804494592,-0.09534597449647504,1.0172418463127997e-14,0.09534597449646487,0.09534597449647504,0.13392495087382272,0.13392495087381612,1.0172418463127997e-14,6.6058269965196814e-15
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,678361,2.362789165950344,0.28012692792383886,2.821331016887712,0.7751643489533354,1.181394582975172,-1.2767405575208686,-0.0953459745456966,-0.09534597454567961,0.3742505363548854,0.6225609805285485,-0.09534597454567961,1.6986412276764895e-14,0.0953459745456966,0.09534597454567961,0.1339249509229874,0.13392495092302376,1.6986412276764895e-14,3.6359804056473877e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,772041,2.36670755581987,0.28012692808805023,2.825249406921464,0.7751643491176821,1.183353777909935,-1.2786997524966757,-0.09534597458674066,-0.09534597458673245,0.3742505364645789,0.6225609805945447,-0.09534597458673245,8.201772594418344e-15,0.09534597458674066,0.09534597458673245,0.13392495096405632,0.13392495096408014,8.201772594418344e-15,2.3814283878209608e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,878659,2.370525904979681,0.28012692822507673,2.829067756218182,0.7751643492543483,1.1852629524898406,-1.2806089271108112,-0.09534597462097061,-0.09534597462098908,0.37425053655611284,0.6225609806494253,-0.09534597462098908,1.8471335572201042e-14,0.09534597462097061,0.09534597462098908,0.13392495099827983,0.13392495099833587,1.8471335572201042e-14,5.6038507167954776e-14
trace_class_alpha_1_20,$S_1$: $\alpha=1.20$,S1,1.2,False,solid,1000000,2.374246710218633,0.28012692833953995,2.832788561571495,0.7751643493687648,1.1871233551093165,-1.2824693297588756,-0.09534597464955907,-0.09534597464960488,0.37425053663257446,0.6225609806953712,-0.09534597464960488,4.581057755359552e-14,0.09534597464955907,0.09534597464960488,0.13392495102687185,0.13392495102691687,4.581057755359552e-14,4.50195436485501e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,10,2.0031272443326578,0.49971195644734706,2.7511560374272883,1.1582811698086897,1.0015636221663289,-1.1625896963816926,-0.16102607421536375,-0.16102607421536405,0.49985595747542466,0.7610128677652861,-0.16102607421536405,3.0531133177191805e-16,0.16102607421536375,0.16102607421536405,0.21298832233195153,0.21298832233195134,3.0531133177191805e-16,1.942890293094024e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,11,2.1098794612304297,0.5111079922599361,2.870666232601828,1.1725638565593461,1.0549397306152148,-1.2190353283392905,-0.16409559772407567,-0.16409559772407584,0.5055234872189106,0.7656904911775209,-0.16409559772407584,1.6653345369377348e-16,0.16409559772407567,0.16409559772407584,0.21629778796162347,0.21629778796162333,1.6653345369377348e-16,1.3877787807814457e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,13,2.307772413823329,0.530700088856088,3.090305630889981,1.196701711159147,1.1538862069116644,-1.3232294219836824,-0.169343215072018,-0.16934321507201833,0.5151213880514417,0.7735314186117933,-0.16934321507201833,3.3306690738754696e-16,0.169343215072018,0.16934321507201833,0.22192339346130807,0.22192339346130793,3.3306690738754696e-16,1.3877787807814457e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,15,2.4887687320104024,0.5470869375958756,3.2893209497537215,1.2165155121356794,1.2443843660052012,-1.4180897990909465,-0.17370543308574526,-0.17370543308574563,0.5230138323198897,0.779908812661993,-0.17370543308574563,3.608224830031759e-16,0.17370543308574526,0.17370543308574563,0.22657067578591428,0.22657067578591417,3.608224830031759e-16,1.1102230246251565e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,17,2.6562412933306696,0.5611151046882086,3.4721046635426966,1.2332270350989827,1.3281206466653348,-1.5055422326514543,-0.17742158598611946,-0.17742158598611968,0.5296768376511326,0.7852474244144271,-0.17742158598611968,2.220446049250313e-16,0.17742158598611946,0.17742158598611968,0.23051009911989406,0.23051009911989392,2.220446049250313e-16,1.3877787807814457e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,19,2.8125891043572806,0.5733406387470141,3.6417153910289763,1.2476153869334148,1.4062945521786403,-1.5869418694288253,-0.180647317250185,-0.18064731725018518,0.5354160245766904,0.7898149741975695,-0.18064731725018518,1.6653345369377348e-16,0.180647317250185,0.18064731725018518,0.23391582608566286,0.23391582608566272,1.6653345369377348e-16,1.3877787807814457e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,22,3.030018255204195,0.5891077120376401,3.876145154658983,1.2659461064331619,1.5150091276020976,-1.6997999008011209,-0.18479077319902326,-0.18479077319902332,0.5427281603333478,0.7955960364510252,-0.18479077319902332,5.551115123125783e-17,0.18479077319902326,0.18479077319902332,0.2382726765283707,0.23827267652837078,5.551115123125783e-17,8.326672684688674e-17
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,25,3.2306725954755557,0.6025340347606751,4.091189095069468,1.2813681278284543,1.6153362977377779,-1.8036413967624416,-0.18830509902466375,-0.18830509902466377,0.5488779621922687,0.8004274257634024,-0.18830509902466377,2.7755575615628914e-17,0.18830509902466375,0.18830509902466377,0.2419531507722923,0.24195315077229254,2.7755575615628914e-17,2.498001805406602e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,28,3.417614347719437,0.6141869478127835,4.290558717174505,1.2946225109597858,1.7088071738597186,-1.9001525677828919,-0.1913453939231733,-0.19134539392317346,0.5541601518571971,0.8045565582853035,-0.19134539392317346,1.6653345369377348e-16,0.1913453939231733,0.19134539392317346,0.24512679080436084,0.2451267908043612,1.6653345369377348e-16,3.608224830031759e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,32,3.6493394636228387,0.6276175890255725,4.536541250416397,1.3097576276683103,1.8246697318114193,-2.0195085110024817,-0.1948387791910624,-0.19483877919106216,0.5601863926522905,0.8092458302853065,-0.19483877919106216,2.498001805406602e-16,0.1948387791910624,0.19483877919106216,0.2487621142057166,0.24876211420571712,2.498001805406602e-16,5.273559366969494e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,36,3.864518626362927,0.639197491358798,4.763959212092201,1.3226928302800438,1.9322593131814636,-2.130101355878603,-0.19784204269713923,-0.197842042697139,0.5653306516361898,0.8132320795074565,-0.197842042697139,2.220446049250313e-16,0.19784204269713923,0.197842042697139,0.2518782501674979,0.2518782501674986,2.220446049250313e-16,7.216449660063518e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,41,4.114448550296518,0.6516964129636508,5.027046375951138,1.3365430803749974,2.057224275148259,-2.258299352178008,-0.20107507702974914,-0.2010750770297483,0.5708311540918429,0.8174787704812271,-0.2010750770297483,8.326672684688674e-16,0.20107507702974914,0.2010750770297483,0.2552238357975609,0.2552238357975617,8.326672684688674e-16,7.771561172376096e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,47,4.3915605287833115,0.6645017264372632,5.317584431289201,1.3506200309361358,2.1957802643916557,-2.400158899536181,-0.20437863514452514,-0.20437863514452434,0.5764120602647308,0.8217724840051946,-0.20437863514452434,8.049116928532385e-16,0.20437863514452514,0.20437863514452434,0.25863331610841955,0.2586333161084205,8.049116928532385e-16,9.43689570931383e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,54,4.6894736218825175,0.6771876542653616,5.628748020673731,1.3644602361734315,2.3447368109412587,-2.552379993529105,-0.2076431825878462,-0.2076431825878457,0.5818881568932992,0.8259722259777963,-0.2076431825878457,4.996003610813204e-16,0.2076431825878462,0.2076431825878457,0.2619940168077606,0.261994016807761,4.996003610813204e-16,4.440892098500626e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,61,4.965215013489538,0.6880542167701889,5.915801985789529,1.3762371354259397,2.482607506744769,-2.693040914300434,-0.21043340755566486,-0.2104334075556635,0.5865382411958272,0.8295291240896668,-0.2104334075556635,1.3600232051658168e-15,0.21043340755566486,0.2104334075556635,0.2648600785943307,0.2648600785943317,1.3600232051658168e-15,9.992007221626409e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,70,5.293346768360643,0.7000242114534375,6.256357193322516,1.3891312345848787,2.6466733841803216,-2.8601741612119196,-0.21350077703159798,-0.2135007770315967,0.5916182094279374,0.8334060338709094,-0.2135007770315967,1.27675647831893e-15,0.21350077703159798,0.2135007770315967,0.2680044354493383,0.26800443544933855,1.27675647831893e-15,2.7755575615628914e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,79,5.5972012631925505,0.7102872159136913,6.570833618258121,1.4001246487020103,2.7986006315962753,-3.014726464619031,-0.21612583302275556,-0.2161258330227549,0.5959392653256249,0.8366972716287565,-0.2161258330227549,6.661338147750939e-16,0.21612583302275556,0.2161258330227549,0.2706903445100295,0.2706903445100294,6.661338147750939e-16,1.1102230246251565e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,90,5.94174378727938,0.7210843854738362,6.926522802779332,1.4116321186143694,2.97087189363969,-3.189754801938394,-0.21888290829870405,-0.218882908298703,0.6004516572855121,0.8401285968869199,-0.218882908298703,1.0547118733938987e-15,0.21888290829870405,0.218882908298703,0.273506599451272,0.2735065994512719,1.0547118733938987e-15,5.551115123125783e-17
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,103,6.3179305732073345,0.7319761186097852,7.3139262576754005,1.423183422828443,3.1589652866036673,-3.3806248847734532,-0.22165959816978598,-0.22165959816978498,0.6049694697295828,0.8435589555059098,-0.22165959816978498,9.992007221626409e-16,0.22165959816978598,0.22165959816978498,0.276338244064247,0.27633824406424723,9.992007221626409e-16,2.220446049250313e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,117,6.692559269031047,0.7420056959102472,7.698860569441846,1.4337726785276714,3.3462796345155237,-3.570492320180578,-0.22421268566505415,-0.22421268566505276,0.6091000311567252,0.8466914073402633,-0.22421268566505276,1.3877787807814457e-15,0.22421268566505415,0.22421268566505276,0.27893796454034536,0.2789379645403467,1.3877787807814457e-15,1.3322676295501878e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,133,7.089227988103801,0.7518446150707159,8.1056185862961,1.4441187297712605,3.5446139940519004,-3.771327876331397,-0.22671388227949674,-0.22671388227949466,0.613125034177661,0.8497407633423445,-0.22671388227949466,2.0816681711721685e-15,0.22671388227949674,0.22671388227949466,0.2814814168166526,0.2814814168166542,2.0816681711721685e-15,1.5543122344752192e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,151,7.5027254503313925,0.7613480574227832,8.528843159267412,1.4540747756946435,3.7513627251656962,-3.9804895286929476,-0.22912680352725134,-0.22912680352725018,0.616987867556074,0.8526648742896131,-0.22912680352725018,1.1657341758564144e-15,0.22912680352725134,0.22912680352725018,0.28393205094075835,0.2839320509407589,1.1657341758564144e-15,5.551115123125783e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,172,7.949423980552066,0.7708547348653688,8.985255197208309,1.4639996159259514,3.974711990276033,-4.2062497489004755,-0.2315377586244427,-0.23153775862444165,0.6208279692738435,0.8555698732207532,-0.23153775862444165,1.0547118733938987e-15,0.2315377586244427,0.23153775862444165,0.28637784970367886,0.286377849703681,1.0547118733938987e-15,2.1649348980190553e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,196,8.421617316781225,0.7801497290822029,9.466930269761367,1.4736718481030409,4.210808658390612,-4.444701134093417,-0.23389247570280425,-0.23389247570280172,0.6245597365673691,0.8583914748245817,-0.23389247570280172,2.525757381022231e-15,0.23389247570280425,0.23389247570280172,0.2887640007872667,0.2887640007872685,2.525757381022231e-15,1.7763568394002505e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,223,8.913126835112278,0.7891016396034407,9.967557850787253,1.482959148431612,4.456563417556139,-4.692721435304005,-0.23615801774786593,-0.23615801774786627,0.6281328042712945,0.8610920823093231,-0.23615801774786627,3.3306690738754696e-16,0.23615801774786593,0.23615801774786627,0.2910574900896217,0.29105749008962734,3.3306690738754696e-16,5.662137425588298e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,254,9.43531605371051,0.7979022673060813,10.498698638442232,1.4920642490220315,4.717658026855255,-4.956041251231863,-0.23838322437660775,-0.2383832243766097,0.6316257860893906,0.8637315118200886,-0.2383832243766097,1.942890293094024e-15,0.23838322437660775,0.2383832243766097,0.293308067989253,0.29330806798925607,1.942890293094024e-15,3.0531133177191805e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,289,9.98085665514747,0.8064097724067911,11.052881587361822,1.5008435772106892,4.990428327573735,-5.230960813420001,-0.2405324858462663,-0.24053248584626988,0.634984162167369,0.8662688893209456,-0.24053248584626988,3.58046925441613e-15,0.2405324858462663,0.24053248584626988,0.29547998026091005,0.2954799802609129,3.58046925441613e-15,2.831068712794149e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,329,10.557844368985554,0.8147368227906858,11.638318349863415,1.5094164124547809,5.278922184492777,-5.521556691903019,-0.24263450741024162,-0.24263450741024317,0.6382541902685347,0.8687394351745467,-0.24263450741024317,1.5543122344752192e-15,0.24263450741024162,0.24263450741024317,0.2976024830286885,0.2976024830286906,1.5543122344752192e-15,2.0539125955565396e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,374,11.15871870019621,0.8227640981500044,12.247328702326676,1.5176626535300202,5.579359350098105,-5.824018739580885,-0.24465938948277977,-0.24465938948277885,0.6413907148337916,0.8711092507630774,-0.24465938948277885,9.159339953157541e-16,0.24465938948277977,0.24465938948277885,0.29964561158245306,0.2996456115824533,9.159339953157541e-16,2.220446049250313e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,426,11.801328829169618,0.8307094278533302,12.897983679805478,1.5258082680025582,5.900664414584809,-6.1473266712542225,-0.24666225666941344,-0.24666225666941133,0.6444801889326507,0.8734438356307056,-0.24666225666941133,2.1094237467877974e-15,0.24666225666941344,0.24666225666941133,0.30166516864851634,0.30166516864851545,2.1094237467877974e-15,8.881784197001252e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,485,12.475820863981507,0.8384241494472762,13.580279742785873,1.533702637102066,6.237910431990754,-6.48651621058818,-0.24860577859742605,-0.24860577859742533,0.6474658869188693,0.8757004730791419,-0.24860577859742533,7.216449660063518e-16,0.24860577859742605,0.24860577859742533,0.30362366080475667,0.30362366080475484,7.216449660063518e-16,1.8318679906315083e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,552,13.184544330796184,0.845924757465952,14.296584088721229,1.541364646821495,6.592272165398092,-6.842766438857465,-0.25049427345937314,-0.2504942734593791,0.6503555786898241,0.8778851424934514,-0.2504942734593791,5.9396931817445875e-15,0.25049427345937314,0.2504942734593791,0.3055256055031492,0.3055256055031494,5.9396931817445875e-15,1.6653345369377348e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,628,13.928560440372577,0.8532120705233469,15.047959630052297,1.5487969113567561,6.964280220186288,-7.216608312056738,-0.25232809187044936,-0.25232809187045835,0.6531508518418034,0.8799991225440955,-0.25232809187045835,8.992806499463768e-15,0.25232809187044936,0.25232809187045835,0.30737150296941085,0.30737150296941007,8.992806499463768e-15,7.771561172376096e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,714,14.707975347157031,0.86027936495793,15.834506532383148,1.555994200651432,7.353987673578516,-7.608093347973168,-0.25410567439465215,-0.2541056743946577,0.6558503506738141,0.8820414391204735,-0.2541056743946577,5.551115123125783e-15,0.25410567439465215,0.2541056743946577,0.3091599182184064,0.30915991821840777,5.551115123125783e-15,1.3877787807814457e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,813,15.538368642221961,0.8672480653773248,16.671927534771427,1.563081414771455,7.769184321110981,-8.025041984335937,-0.2558576632249565,-0.2558576632249552,0.6585013535966819,0.8840479101189751,-0.2558576632249552,1.3322676295501878e-15,0.2558576632249565,0.2558576632249552,0.3109217830497766,0.3109217830497819,1.3322676295501878e-15,5.329070518200751e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,925,16.40764417897716,0.8739982182585833,17.548006078117865,1.5699376891270356,8.20382208948858,-8.461376082687133,-0.25755399319855243,-0.257553993198544,0.6610590814210873,0.8859846751290441,-0.257553993198544,8.43769498715119e-15,0.25755399319855243,0.257553993198544,0.3126269563717994,0.3126269563718089,8.43769498715119e-15,9.492406860545088e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1053,17.32695876574478,0.8806041929813274,18.47397447655362,1.5766396843270603,8.66347938287239,-8.922692828176475,-0.2592134453040842,-0.2592134453040797,0.663552632796121,0.8878737760309908,-0.2592134453040797,4.496403249731884e-15,0.2592134453040842,0.2592134453040797,0.3142944101003362,0.31429441010034165,4.496403249731884e-15,5.440092820663267e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1199,18.297064152916867,0.8870533713944844,19.45057222476439,1.583175517282945,9.148532076458434,-9.409365001448455,-0.2608329249900212,-0.2608329249900102,0.6659779919015659,0.8897121774155238,-0.2608329249900102,1.099120794378905e-14,0.2608329249900212,0.2608329249900102,0.31592111093373987,0.3159211109337473,1.099120794378905e-14,7.438494264988549e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1364,19.311563704734894,0.8932941122327823,20.471351164737978,1.5894937922094068,9.655781852367447,-9.918181393834017,-0.26239954146656963,-0.2623995414665504,0.6683165837508382,0.8914857800911372,-0.2623995414665504,1.9206858326015208e-14,0.26239954146656963,0.2623995414665504,0.31749418853497247,0.3174941885349751,1.9206858326015208e-14,2.609024107869118e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1552,20.38139573123807,0.8993851370790139,21.547309111182706,1.5956548072590413,10.190697865619034,-10.454625970831577,-0.2639281052125426,-0.2639281052125181,0.6705912082181714,0.8932118470046849,-0.2639281052125181,2.453592884421596e-14,0.2639281052125426,0.2639281052125181,0.319028584759776,0.31902858475976825,2.453592884421596e-14,7.771561172376096e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1767,21.51347803107813,0.9053491237756882,22.685386999444205,1.6016821649405601,10.756739015539065,-11.022163377414028,-0.2654243618749632,-0.26542436187495155,0.6728109406719276,0.8948972468782548,-0.26542436187495155,1.1657341758564144e-14,0.2654243618749632,0.26542436187495155,0.32053012230807454,0.32053012230806327,1.1657341758564144e-14,1.1268763699945339e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,2011,22.702211128979975,0.911143366864016,23.87994273603869,1.6075333384651018,11.351105564489988,-11.617983213947971,-0.2668776494579834,-0.2668776494579542,0.674960505090489,0.8965303504246529,-0.2668776494579542,2.919886554764162e-14,0.2668776494579834,0.2668776494579542,0.3219881540713736,0.32198815407137293,2.919886554764162e-14,6.661338147750939e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,2288,23.951083400390207,0.9167767994398356,25.134473979410494,1.6132179656545569,11.975541700195103,-12.243831959543316,-0.2682902593482126,-0.2682902593481893,0.6770438683866192,0.8981141257252768,-0.2682902593481893,2.3314683517128287e-14,0.2682902593482126,0.2682902593481893,0.3234050301619309,0.3234050301619268,2.3314683517128287e-14,4.107825191113079e-15
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,2605,25.273546019314402,0.9222966430318078,26.462479589620415,1.6187842017542806,12.636773009657201,-12.906447083812493,-0.2696740741552919,-0.26967407415524786,0.6790790245000238,0.8996622148768616,-0.26967407415524786,4.4020342926387457e-14,0.2696740741552919,0.26967407415524786,0.32479271099771445,0.3247927109977365,4.4020342926387457e-14,2.2037927038809357e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,2964,26.65934731874506,0.9276487468972846,27.853653753874994,1.6241779081095782,13.32967365937253,-13.600689216301951,-0.2710155569294219,-0.27101555692936247,0.6810465281085003,0.9011597827548614,-0.27101555692936247,5.945244296867713e-14,0.2710155569294219,0.27101555692936247,0.3261376606355455,0.32613766063559474,5.945244296867713e-14,4.923839114212569e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,3374,28.123859803483757,0.932882592247754,29.323418865180933,1.6294493833226276,14.061929901741879,-14.334257047406185,-0.27232714566430616,-0.27232714566426774,0.6829650767966668,0.9026210121979843,-0.27232714566426774,3.8413716652030416e-14,0.27232714566430616,0.27232714566426774,0.3274523851842819,0.3274523851843226,3.8413716652030416e-14,4.0745185003743245e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,3839,29.660835335792786,0.9379653340228375,30.865494012030737,1.634565926668526,14.830417667896393,-15.104018308800203,-0.2736006409038101,-0.2736006409037889,0.6848230917626966,0.9040370364837178,-0.2736006409037889,2.120525977034049e-14,0.2736006409038101,0.2736006409037889,0.3287286972151655,0.328728697215214,2.120525977034049e-14,4.851674617611934e-14
