dimension,epoch,branch,total_loss,mse_loss,prior_kl_used,ordinary_kl_exact,cf_kl_exact,ordinary_cf_kl_abs_error,trace_residue_coeff,trace_residue_delta_same_params,trace_residue_expected_same_params,trace_residue_abs_error_same_params,trace_exact,t2_exact,logdet_exact,neg_logdet2_exact,trace_hutch,hs2_hutch,neg_logdet2_k5_hutch,cf_probe_penalty_k5,cf_probe_trace,cf_probe_hs2,sample_log_rn_identity_abs_error,grad_norm,initial_logit_checksum,final_mse,mse_ratio_to_cf_final
256,27,ordinary_branch,0.11490286623647619,0.06053488701581955,5.436797922065665,5.436797922065665,5.436797922065672,7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15,61.91985780000687,15.034907099659739,-70.93981160561346,9.01995380560659,62.035316467285156,15.094578742980957,9.048497200012207,3.4615044593811035,62.035316467285156,15.094578742980957,0.0,0.002019875915721059,-57.52351379394531,0.06520046293735504,1.0
256,27,cf_branch,0.11490286623823301,0.06053488701581955,5.436797922241347,5.436797922241347,5.436797922241347,0.0,0.0,0.0,0.0,0.0,61.91985782980919,15.03490710643442,-70.93981163784724,9.019953808038053,62.035316467285156,15.094578742980957,9.048497200012207,3.4615044593811035,62.035316467285156,15.094578742980957,0.0,0.0020198761485517025,-57.52351379394531,0.06520046293735504,1.0
256,27,schatten_filtered_cf_branch,0.18059721091681571,0.17489655315876007,0.5700657758055643,0.5700657758055634,0.5700657758055643,8.881784197001252e-16,0.0,0.0,0.0,0.0,16.44408182799816,1.7428138634061232,-17.43629650061684,0.9922146726186796,16.79505157470703,1.8405616283416748,1.0515844821929932,0.16299736499786377,16.79505157470703,1.8405616283416748,0.0,0.0016625660937279463,-57.52351379394531,0.16115808486938477,2.471732217978672
256,27,trace_residue_minus_0_5,-0.30275793407144014,0.009252635762095451,-31.20105698335356,19.91171186041646,19.911711860416467,7.105427357601002e-15,-0.5,-51.11276884377003,-51.11276884377003,0.0,102.22553768754005,40.85705449243551,-130.5322562187545,28.306718531214443,102.33918762207031,40.95176696777344,28.11646842956543,12.317336082458496,102.33918762207031,40.95176696777344,0.0,0.001419016974978149,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,27,trace_residue_plus_0_5,0.39829653474054455,0.07082720100879669,32.746933373174784,4.399877081177351,4.399877081177351,0.0,0.5,28.347056291997433,28.347056291997433,0.0,56.694112583994865,12.60361843289764,-64.12670840452219,7.432595820527325,56.791893005371094,12.649240493774414,7.455644130706787,2.754936933517456,56.791893005371094,12.649240493774414,0.0,0.01847204566001892,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,27,trace_residue_plus_1_0,0.6733635079894417,0.07261492311954498,60.07485848698966,4.241929889062565,4.241929889062566,8.881784197001252e-16,1.0,55.83292859792709,55.83292859792709,0.0,55.83292859792709,12.222177416246712,-63.02012491918136,7.1871963212542695,55.92625427246094,12.264860153198242,7.208786487579346,2.6472647190093994,55.92625427246094,12.264860153198242,0.0,0.036928173154592514,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,28,ordinary_branch,0.1179459382690004,0.06472986936569214,5.321606890330827,5.321606890330827,5.321606890330827,0.0,0.0,0.0,0.0,0.0,61.37051087617874,14.770348972039063,-70.21593582287662,8.845424946697875,61.301788330078125,14.730232238769531,8.806351661682129,4.925894260406494,61.301788330078125,14.730232238769531,0.0,0.001839771051891148,-57.52351379394531,0.06520046293735504,1.0
256,28,cf_branch,0.11794593875431614,0.06472986936569214,5.3216069388624,5.321606938862402,5.3216069388624,1.7763568394002505e-15,0.0,0.0,0.0,0.0,61.37051111459732,14.77034908536788,-70.2159361354795,8.845425020882175,61.301788330078125,14.730232238769531,8.806351661682129,4.925894260406494,61.301788330078125,14.730232238769531,0.0,0.0018397714011371136,-57.52351379394531,0.06520046293735504,1.0
256,28,schatten_filtered_cf_branch,0.18946111315820302,0.18367639183998108,0.578472131822195,0.5784721318221955,0.578472131822195,4.440892098500626e-16,0.0,0.0,0.0,0.0,16.61045652255416,1.7690858588741085,-17.61750658871069,1.0070500661565305,16.237089157104492,1.6145602464675903,0.9057868123054504,0.788605809211731,16.237089157104492,1.6145602464675903,0.0,0.0017411874141544104,-57.52351379394531,0.16115808486938477,2.471732217978672
256,28,trace_residue_minus_0_5,-0.3023133983332339,0.009613042697310448,-31.192644103054434,20.0151277346569,20.0151277346569,0.0,-0.5,-51.207771837711334,-51.207771837711334,0.0,102.41554367542267,41.007723162550185,-130.84708943555867,28.431545760136004,102.35596466064453,40.95683288574219,28.11646842956543,14.880988121032715,102.35596466064453,40.95683288574219,0.0,0.0014520683325827122,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,28,trace_residue_plus_0_5,0.39719456556877797,0.07661904394626617,32.05755216225118,4.216400351068675,4.2164003510686765,1.7763568394002505e-15,0.5,27.8411518111825,27.8411518111825,0.0,55.682303622365,12.158557703016566,-62.829195021865225,7.146891399500227,55.606014251708984,12.119940757751465,7.115128040313721,4.040126800537109,55.606014251708984,12.119940757751465,0.0,0.01756749115884304,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,28,trace_residue_plus_1_0,0.6666972372236103,0.07867980003356934,58.801743719004094,4.050544860981411,4.050544860981404,7.105427357601002e-15,1.0,54.75119885802269,54.75119885802269,0.0,54.75119885802269,11.753770940284817,-61.6390393828611,6.88784052483841,54.67682647705078,11.717039108276367,6.858134746551514,3.903035879135132,54.67682647705078,11.717039108276367,0.0,0.035730913281440735,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,29,ordinary_branch,0.11425030092677645,0.062074631452560425,5.217566947421602,5.217566947421602,5.217566947421606,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15,60.86697596311569,14.530029973141712,-69.55431490635073,8.687338943235034,60.600738525390625,14.398691177368164,8.589831352233887,3.205573558807373,60.600738525390625,14.398691177368164,0.0,0.002095900708809495,-57.52351379394531,0.06520046293735504,1.0
256,29,cf_branch,0.11425030531291908,0.06207463517785072,5.2175670135068355,5.217567013506837,5.2175670135068355,1.7763568394002505e-15,0.0,0.0,0.0,0.0,60.86697632074356,14.530030133641976,-69.55431536703568,8.687339046292124,60.60073471069336,14.39869213104248,8.589831352233887,3.205575466156006,60.60073471069336,14.39869213104248,0.0,0.0020959009416401386,-57.52351379394531,0.06520046293735504,1.0
256,29,schatten_filtered_cf_branch,0.17888219352099338,0.17301149666309357,0.5870696857899804,0.5870696857899809,0.5870696857899804,4.440892098500626e-16,0.0,0.0,0.0,0.0,16.775999890640378,1.795659388215223,-17.79812881497756,1.0221289243371814,15.988594055175781,1.6330453157424927,0.9250982999801636,0.5426539778709412,15.988594055175781,1.6330453157424927,0.0,0.0016578257782384753,-57.52351379394531,0.16115808486938477,2.471732217978672
256,29,trace_residue_minus_0_5,-0.3029032483540933,0.00892625842243433,-31.182950677652762,20.13595931015449,20.13595931015451,2.1316282072803006e-14,-0.5,-51.318909987807274,-51.318909987807274,0.0,102.63781997561455,41.18387752331237,-131.21525879928672,28.577438823672168,102.40166473388672,40.992435455322266,28.144994735717773,12.0910062789917,102.40166473388672,40.992435455322266,0.0,0.001346322475001216,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,29,trace_residue_plus_0_5,0.3883387010548275,0.07441212236881256,31.39265786860149,4.043046183921504,4.043046183921502,1.7763568394002505e-15,0.5,27.349611684679985,27.349611684679985,0.0,54.69922336935997,11.733810680283826,-61.57481364566192,6.875590276301949,54.45021057128906,11.623644828796387,6.79954719543457,2.421627998352051,54.45021057128906,11.623644828796387,0.0,0.017514921724796295,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,29,trace_residue_plus_1_0,0.6522001907345696,0.07654335349798203,57.56568372365875,3.869441361397932,3.869441361397932,0.0,1.0,53.69624236226082,53.69624236226082,0.0,53.69624236226082,11.305765295891579,-60.29928933314456,6.603046970883739,53.45454025268555,11.200925827026367,6.531389236450195,2.30288028717041,53.45454025268555,11.200925827026367,0.0,0.03538024425506592,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,30,ordinary_branch,0.11478815015735705,0.0635630190372467,5.122513112011035,5.122513112011035,5.122513112011033,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,60.400635465979576,14.309324599079481,-68.94316727671165,8.542531810732072,60.373992919921875,14.295173645019531,8.52296257019043,3.388606071472168,60.373992919921875,14.295173645019531,0.0,0.0020867118146270514,-57.52351379394531,0.06520046293735504,1.0
256,30,cf_branch,0.11478815049607952,0.0635630190372467,5.122513145883282,5.122513145883275,5.122513145883282,7.105427357601002e-15,0.0,0.0,0.0,0.0,60.40063567459583,14.309324686216904,-68.94316753976292,8.542531865167092,60.373992919921875,14.295173645019531,8.52296257019043,3.388604164123535,60.373992919921875,14.295173645019531,0.0,0.0020867115817964077,-57.52351379394531,0.06520046293735504,1.0
256,30,schatten_filtered_cf_branch,0.17992574303173015,0.17397093772888184,0.5954805302848305,0.5954805302848314,0.5954805302848305,8.881784197001252e-16,0.0,0.0,0.0,0.0,16.93885849416256,1.8217665841909216,-17.975772877705992,1.036914383543433,16.686004638671875,1.7412428855895996,0.985864520072937,0.41469091176986694,16.686004638671875,1.7412428855895996,0.0,0.0016090946737676859,-57.52351379394531,0.16115808486938477,2.471732217978672
256,30,trace_residue_minus_0_5,-0.30284071395341583,0.008892934769392014,-31.173364872280786,20.25843895023661,20.25843895023661,0.0,-0.5,-51.431803822517395,-51.431803822517395,0.0,102.86360764503479,41.36267045745813,-131.58903046514928,28.72542282011449,102.81855773925781,41.32561492919922,28.415475845336914,12.713025093078613,102.81855773925781,41.32561492919922,0.0,0.001256059156730771,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,30,trace_residue_plus_0_5,0.38464832080261724,0.07714661955833435,30.750170124428287,3.878904117004886,3.878904117004888,1.7763568394002505e-15,0.5,26.8712660074234,26.8712660074234,0.0,53.7425320148468,11.327720514198647,-60.359989900084756,6.617457885237954,53.693321228027344,11.305845260620117,6.598596572875977,2.5335283279418945,53.693321228027344,11.305845260620117,0.0,0.016967782750725746,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,30,trace_residue_plus_1_0,0.6431316717410577,0.07948572933673859,56.36459424043191,3.697878186349996,3.6978781863499943,1.7763568394002505e-15,1.0,52.66671605408192,52.66671605408192,0.0,52.66671605408192,10.876939585611993,-58.99856911142071,6.33185305733879,52.61600875854492,10.854955673217773,6.313601970672607,2.4070680141448975,52.61600875854492,10.854955673217773,0.0,0.03454306349158287,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,31,ordinary_branch,0.11531948439632636,0.06495797634124756,5.03615080550788,5.03615080550788,5.0361508055078765,3.552713678800501e-15,0.0,3.552713678800501e-15,0.0,3.552713678800501e-15,59.97156026959419,14.107825743942588,-68.38220586796868,8.410645598374487,60.091495513916016,14.168279647827148,8.441384315490723,3.5492444038391113,60.091495513916016,14.168279647827148,0.0,0.0018371304031461477,-57.52351379394531,0.06520046293735504,1.0
256,31,cf_branch,0.11531947711244961,0.06495796889066696,5.036150822178264,5.036150822178271,5.036150822178264,7.105427357601002e-15,0.0,0.0,0.0,0.0,59.97156038880348,14.107825789863158,-68.38220601496681,8.41064562616333,60.09149932861328,14.168279647827148,8.441384315490723,3.5492424964904785,60.09149932861328,14.168279647827148,0.0,0.0018371299374848604,-57.52351379394531,0.06520046293735504,1.0
256,31,schatten_filtered_cf_branch,0.18124735388704016,0.17520862817764282,0.603872570939735,0.6038725709397355,0.603872570939735,4.440892098500626e-16,0.0,0.0,0.0,0.0,17.099543983116746,1.847738124528063,-18.15118710039156,1.0516431172748142,17.52570915222168,1.9835724830627441,1.1342064142227173,0.2151678204536438,17.52570915222168,1.9835724830627441,0.0,0.0016192087205126882,-57.52351379394531,0.16115808486938477,2.471732217978672
256,31,trace_residue_minus_0_5,-0.3028404449793762,0.008801594376564026,-31.164203935594017,20.37551919248635,20.37551919248635,0.0,-0.5,-51.53972312808037,-51.53972312808037,0.0,103.07944625616074,41.533576954457324,-131.94632596385716,28.866879707696427,103.15576171875,41.59660339355469,28.636180877685547,13.212087631225586,103.15576171875,41.59660339355469,0.0,0.0010917444014921784,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,31,trace_residue_plus_0_5,0.38115967428991426,0.07986420392990112,30.129547036001313,3.7235044750662922,3.7235044750662905,1.7763568394002505e-15,0.5,26.40604256093502,26.40604256093502,0.0,52.81208512187004,10.939633576200698,-59.18400820443907,6.371923082569026,52.90293502807617,10.980476379394531,6.393913269042969,2.607297897338867,52.90293502807617,10.980476379394531,0.0,0.016386155039072037,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,31,trace_residue_plus_1_0,0.6343980882454091,0.08241982758045197,55.19782606649571,3.535361313702392,3.535361313702394,1.7763568394002505e-15,1.0,51.66246475279331,51.66246475279331,0.0,51.66246475279331,10.466616932965842,-57.73612627862091,6.073661525827596,51.74776840209961,10.50413703918457,6.093930721282959,2.4711997509002686,51.74776840209961,10.50413703918457,0.0,0.03369011729955673,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,32,ordinary_branch,0.11694612973451662,0.06736421585083008,4.958191388368654,4.958191388368654,4.9581913883686575,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15,59.57962270081043,13.925117476848904,-67.87094810408874,8.291325403278307,59.517539978027344,13.892169952392578,8.259736061096191,4.513302326202393,59.517539978027344,13.892169952392578,0.0,0.001922569121234119,-57.52351379394531,0.06520046293735504,1.0
256,32,cf_branch,0.11694612940604013,0.06736421585083008,4.958191355521006,4.958191355521009,4.958191355521006,3.552713678800501e-15,0.0,0.0,0.0,0.0,59.57962258160114,13.925117409006502,-67.87094793765436,8.291325356053221,59.517539978027344,13.892169952392578,8.259736061096191,4.513302326202393,59.517539978027344,13.892169952392578,0.0,0.0019225693540647626,-57.52351379394531,0.06520046293735504,1.0
256,32,schatten_filtered_cf_branch,0.187353565797927,0.18123330175876617,0.6120264039160817,0.612026403916083,0.6120264039160817,1.3322676295501878e-15,0.0,0.0,0.0,0.0,17.257497437298298,1.873140332580669,-18.323503387936185,1.0660059506378872,17.037263870239258,1.784601092338562,1.0085164308547974,0.4739695191383362,17.037263870239258,1.784601092338562,0.0,0.0016000083414837718,-57.52351379394531,0.16115808486938477,2.471732217978672
256,32,trace_residue_minus_0_5,-0.3029018715135324,0.008655623532831669,-31.155749504636404,20.483098829914454,20.483098829914454,0.0,-0.5,-51.63884833455086,-51.63884833455086,0.0,103.27769666910172,41.69059220175481,-132.2745468500099,28.996850180908183,103.22346496582031,41.64488983154297,28.67253875732422,15.065784454345703,103.22346496582031,41.64488983154297,0.0,0.0011465732241049409,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,32,trace_residue_plus_0_5,0.3791640107187043,0.08386202156543732,29.5301989153267,3.5763833359123325,3.5763833359123325,0.0,0.5,25.953815579414368,25.953815579414368,0.0,51.907631158828735,10.568872991547806,-58.04604197443537,6.138410815606633,51.861270904541016,10.54637336730957,6.119728088378906,3.396669387817383,51.861270904541016,10.54637336730957,0.0,0.01571761444211006,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,32,trace_residue_plus_1_0,0.6273221361729032,0.08667541295289993,54.06467232200033,3.381411210621657,3.381411210621655,1.7763568394002505e-15,1.0,50.68326111137867,50.68326111137867,0.0,50.68326111137867,10.074111442631454,-56.511143405407445,5.827882294028775,50.640403747558594,10.053714752197266,5.811222553253174,3.236189126968384,50.640403747558594,10.053714752197266,0.0,0.032739609479904175,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,33,ordinary_branch,0.11784077037811486,0.06895412504673004,4.888664533138481,4.888664533138481,4.888664533138485,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15,59.22709767520428,13.761665975960945,-67.41184519399812,8.184747518793841,59.50851058959961,13.902688980102539,8.269815444946289,4.557185173034668,59.50851058959961,13.902688980102539,0.0,0.0022879012394696474,-57.52351379394531,0.06520046293735504,1.0
256,33,cf_branch,0.11784076356684761,0.06895411759614944,4.888664597069816,4.888664597069813,4.888664597069816,3.552713678800501e-15,0.0,0.0,0.0,0.0,59.22709800302982,13.761666127185737,-67.41184562014398,8.184747617114155,59.50851058959961,13.902688980102539,8.269815444946289,4.557183265686035,59.50851058959961,13.902688980102539,0.0,0.0022879010066390038,-57.52351379394531,0.06520046293735504,1.0
256,33,schatten_filtered_cf_branch,0.18788146848302326,0.18168282508850098,0.6198643394522274,0.6198643394522279,0.6198643394522274,4.440892098500626e-16,0.0,0.0,0.0,0.0,17.41274992749095,1.8978238813896897,-18.492644459308252,1.0798945318173025,18.412994384765625,2.186666965484619,1.2558130025863647,0.20289009809494019,18.412994384765625,2.186666965484619,0.0,0.0017035785131156445,-57.52351379394531,0.16115808486938477,2.471732217978672
256,33,trace_residue_minus_0_5,-0.3026169701562847,0.008870342746376991,-31.14873129026617,20.577951000168667,20.577951000168667,0.0,-0.5,-51.72668229043484,-51.72668229043484,0.0,103.45336458086967,41.829462080268755,-132.56499385931676,29.111629278447083,103.60237884521484,41.95282745361328,28.925018310546875,15.412673950195312,103.60237884521484,41.95282745361328,0.0,0.001257863943465054,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,33,trace_residue_plus_0_5,0.37645103790139983,0.08693240582942963,28.951863207197018,3.437155798351597,3.4371557983515935,3.552713678800501e-15,0.5,25.514707408845425,25.514707408845425,0.0,51.02941481769085,10.214939355002588,-56.94587803500356,5.91646321731271,51.26570129394531,10.317047119140625,5.978069305419922,3.362112045288086,51.26570129394531,10.317047119140625,0.0,0.015239688567817211,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,33,trace_residue_plus_1_0,0.6196447258728225,0.08999744057655334,52.96472852962691,3.2356010480471333,3.2356010480471333,0.0,1.0,49.72912748157978,49.72912748157978,0.0,49.72912748157978,9.698834833857243,-55.323123836740336,5.593996355160556,49.9517822265625,9.792354583740234,5.650202751159668,3.19404935836792,49.9517822265625,9.792354583740234,0.0,0.031957365572452545,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,34,ordinary_branch,0.11660819820088655,0.06833516061306,4.827303758782655,4.827303758782655,4.827303758782653,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,58.91321340203285,13.616940186966904,-67.00374755946561,8.090534157432757,58.91851043701172,13.619428634643555,8.083527565002441,3.778965473175049,58.91851043701172,13.619428634643555,0.0,0.0022834530100226402,-57.52351379394531,0.06520046293735504,1.0
256,34,cf_branch,0.11660819912968581,0.06833516061306,4.827303851662581,4.827303851662585,4.827303851662581,3.552713678800501e-15,0.0,0.0,0.0,0.0,58.91321390867233,13.616940411100849,-67.00374821032698,8.090534301654642,58.91851043701172,13.619428634643555,8.083527565002441,3.778965473175049,58.91851043701172,13.619428634643555,0.0,0.002283453242853284,-57.52351379394531,0.06520046293735504,1.0
256,34,schatten_filtered_cf_branch,0.18183001996294976,0.1755506694316864,0.6279350531263344,0.6279350531263344,0.6279350531263344,0.0,0.0,0.0,0.0,0.0,17.567300759255886,1.9229290785617705,-18.66140054908586,1.0940997898299756,17.626800537109375,1.9669089317321777,1.1224383115768433,0.6284379363059998,17.626800537109375,1.9669089317321777,0.0,0.0017518600216135383,-57.52351379394531,0.16115808486938477,2.471732217978672
256,34,trace_residue_minus_0_5,-0.30238308962666965,0.009044494479894638,-31.142758410656427,20.65885505429509,20.65885505429509,0.0,-0.5,-51.801613464951515,-51.801613464951515,0.0,103.60322692990303,41.947938861357905,-132.8127711884086,29.20954425850556,103.61759185791016,41.95966339111328,28.927963256835938,13.918182373046875,103.61759185791016,41.95966339111328,0.0,0.0012108825612813234,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,34,trace_residue_plus_0_5,0.3712376055227297,0.08729813247919083,28.39394730435389,3.305413232312379,3.305413232312378,8.881784197001252e-16,0.5,25.08853407204151,25.08853407204151,0.0,50.17706814408302,9.877185246290132,-55.882623821031984,5.705555676948961,50.17543411254883,9.87713623046875,5.702460765838623,2.626838445663452,50.17543411254883,9.87713623046875,0.0,0.015050468035042286,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,34,trace_residue_plus_1_0,0.6095107112886354,0.09053833782672882,51.89723734619066,3.097499952334612,3.0974999523346103,1.7763568394002505e-15,1.0,48.79973739385605,48.79973739385605,0.0,48.79973739385605,9.340121531908597,-54.17119330216498,5.371455908308931,48.79685974121094,9.339679718017578,5.368642807006836,2.464261054992676,48.79685974121094,9.339679718017578,0.0,0.03148975968360901,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,35,ordinary_branch,0.11914993267951836,0.07141903042793274,4.773090225158562,4.773090225158562,4.773090225158565,3.552713678800501e-15,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15,58.632640957832336,13.488486457246891,-66.63974318619226,8.007102228359926,58.627254486083984,13.49022388458252,8.000823020935059,5.116723537445068,58.627254486083984,13.49022388458252,0.0,0.002273098798468709,-57.52351379394531,0.06520046293735504,1.0
256,35,cf_branch,0.11914992651972475,0.07141902297735214,4.773090354237262,4.773090354237262,4.773090354237262,0.0,0.0,0.0,0.0,0.0,58.632641673088074,13.488486772152108,-66.63974410310121,8.007102430013134,58.627254486083984,13.49022388458252,8.000823020935059,5.116725444793701,58.627254486083984,13.49022388458252,0.0,0.0022730990312993526,-57.52351379394531,0.06520046293735504,1.0
256,35,schatten_filtered_cf_branch,0.1897572834837514,0.18339359760284424,0.6363685880907148,0.6363685880907131,0.6363685880907148,1.7763568394002505e-15,0.0,0.0,0.0,0.0,17.721074420958757,1.9486612236431573,-18.829861530444997,1.10878710948624,17.809581756591797,2.0032145977020264,1.1431692838668823,0.8639840483665466,17.809581756591797,2.0032145977020264,0.0,0.001667247386649251,-57.52351379394531,0.16115808486938477,2.471732217978672
256,35,trace_residue_minus_0_5,-0.3023932646041888,0.008984731510281563,-31.137799611447036,20.720759475471795,20.720759475471795,0.0,-0.5,-51.85855908691883,-51.85855908691883,0.0,103.71711817383766,42.03820963245521,-133.00141814237958,29.284299968541916,103.67083740234375,42.00177764892578,28.961971282958984,16.463335037231445,103.67083740234375,42.00177764892578,0.0,0.00130813242867589,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,35,trace_residue_plus_0_5,0.3711204047832513,0.0925683081150055,27.85520966682458,3.180630396640538,3.1806303966405416,3.552713678800501e-15,0.5,24.67457927018404,24.67457927018404,0.0,49.34915854036808,9.554603526900063,-54.8541153295872,5.504956789219122,49.35025405883789,9.558162689208984,5.504850387573242,3.6819658279418945,49.35025405883789,9.558162689208984,0.0,0.014266362413764,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,35,trace_residue_plus_1_0,0.6047660633458374,0.09615796059370041,50.860810275213694,2.9666269375252483,2.9666269375252465,1.7763568394002505e-15,1.0,47.894183337688446,47.894183337688446,0.0,47.894183337688446,8.997123859457197,-53.05379839668004,5.159615058991591,47.89493179321289,9.000123977661133,5.159549713134766,3.4811859130859375,47.89493179321289,9.000123977661133,0.0,0.030443208292126656,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,36,ordinary_branch,0.11688984408747138,0.0696243867278099,4.726545735966148,4.726545735966148,4.72654573596615,1.7763568394002505e-15,0.0,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,58.38967853784561,13.377851485161928,-66.32503690064362,7.935358362798013,58.262550354003906,13.31899642944336,7.888974189758301,4.007235050201416,58.262550354003906,13.31899642944336,0.0,0.002128399210050702,-57.52351379394531,0.06520046293735504,1.0
256,36,cf_branch,0.1168898444265021,0.0696243867278099,4.726545769869221,4.726545769869219,4.726545769869221,1.7763568394002505e-15,0.0,0.0,0.0,0.0,58.38967874646187,13.377851571446943,-66.32503716337528,7.935358416913417,58.262550354003906,13.31899642944336,7.888973712921143,4.007236480712891,58.262550354003906,13.31899642944336,0.0,0.002128399210050702,-57.52351379394531,0.06520046293735504,1.0
256,36,schatten_filtered_cf_branch,0.18284835430048554,0.17640173435211182,0.6446619948373722,0.6446619948373726,0.6446619948373722,4.440892098500626e-16,0.0,0.0,0.0,0.0,17.872881963849068,1.9740584758592419,-18.99614179236518,1.1232598285161117,17.375104904174805,1.900569200515747,1.0811021327972412,0.8108690977096558,17.375104904174805,1.900569200515747,0.0,0.0016549904830753803,-57.52351379394531,0.16115808486938477,2.471732217978672
256,36,trace_residue_minus_0_5,-0.30249246404483243,0.008846821263432503,-31.133928530826495,20.767140365228727,20.767140365228727,0.0,-0.5,-51.90106889605522,-51.90106889605522,0.0,103.80213779211044,42.105697292819194,-133.1423857125087,29.34024792039827,103.7318115234375,42.049617767333984,29.000381469726562,14.524940490722656,103.7318115234375,42.049617767333984,0.0,0.0013998057693243027,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,36,trace_residue_plus_0_5,0.36474248971229045,0.09138565510511398,27.335683460717647,3.0625392900757475,3.0625392900757458,1.7763568394002505e-15,0.5,24.2731441706419,24.2731441706419,0.0,48.5462883412838,9.246892882415379,-53.8606496767773,5.314361335493501,48.39517593383789,9.189046859741211,5.276032447814941,2.715790271759033,48.39517593383789,9.189046859741211,0.0,0.014217008836567402,-57.52351379394531,0.14206519722938538,2.1788985971753356
256,36,trace_residue_plus_1_0,0.5936337411516871,0.09508092701435089,49.85528141373362,2.8426456164714367,2.842645616471432,4.440892098500626e-15,1.0,47.01263579726219,47.01263579726219,0.0,47.01263579726219,8.669370221637674,-51.970696172840434,4.958060375578242,46.86353302001953,8.614194869995117,4.922126293182373,2.537421941757202,46.86353302001953,8.614194869995117,0.0,0.030137410387396812,-57.52351379394531,0.1542987823486328,2.3665289385580577
256,37,ordinary_branch,0.1153767319421111,0.0685153380036354,4.686139393847569,4.686139393847569,4.686139393847569,0.0,0.0,0.0,0.0,0.0,58.1769625544548,13.281482663928164,-66.049931691545,7.872969137090195,58.1826286315918,13.282206535339355,7.865100860595703,3.3687973022460938,58.1826286315918,13.282206535339355,0.0,0.0019309959607198834,-57.52351379394531,0.06520046293735504,1.0
256,37,cf_branch,0.11537672495004028,0.06851533055305481,4.686139439698547,4.686139439698543,4.686139439698547,3.552713678800501e-15,0.0,0.0,0.0,0.0,58.176962822675705,13.2814827780307,-66.04993203210388,7.872969209428177,58.1826286315918,13.282206535339355,7.865100860595703,3.3687973022460938,58.1826286315918,13.282206535339355,0.0,0.0019309958443045616,-57.52351379394531,0.06520046293735504,1.0
256,37,schatten_filtered_cf_branch,0.178904309480378,0.17237401008605957,0.6530299394318431,0.6530299394318426,0.6530299394318431,4.440892098500626e-16,0.0,0.0,0.0,0.0,18.02277136966586,1.9994601638960483,-19.16056321659316,1.1377918469272998,17.920513153076172,1.9600046873092651,1.112298846244812,0.4415101408958435,17.920513153076172,1.9600046873092651,0.0,0.0014815375907346606,-57.52351379394531,0.16115808486938477,2.471732217978672
256,37,trace_residue_minus_0_5,-0.3027875278580027,0.008537829853594303,-31.132535771159702,20.788992136092617,20.78899213609261,7.105427357601002e-15,-0.5,-51.92152790725231,-51.92152790725231,0.0,103.84305581450462,42.137882781973836,-133.20982411326455,29.366768298759922,103.84698486328125,42.14053726196289,29.073606491088867,13.529204368591309,103.84698486328125,42.14053726196289,0.0,0.001140003907494247,-57.52351379394531,0.008400782942771912,0.12884544931595698
256,37,trace_residue_plus_0_5,0.3595986381687636,0.09126061201095581,26.833802615780776,2.9505650676083057,2.950565067608304,1.7763568394002505e-15,0.5,23.883237548172474,23.883237548172474,0.0,47.76647509634495,8.952860758620677,-52.89941390396063,5.13293880761568,47.76108932495117,8.949623107910156,5.128427505493164,2.1004323959350586,47.76108932495117,8.949623107910156,0.0,0.013971269130706787,-57.52351379394531,0.14206519722938538,2.1788985971753356
