epoch,resolution,baseline,seed,train_mse,val_relative_l2,grad_norm,t2_exact,t2_discrete,t2_norm,t2_continuum,high_frequency_energy_ratio,noise_amplitude_summary
1,64,cf_schatten_filtered,66027,0.011281030645477585,9.830525875091553,0.440236346796155,47.96274139168137,47.96274139168137,0.0004879022358366025,0.0004879022358366025,0.03344658296555281,"{""beta_mean"":0.015557516366243362,""beta_std"":0.0023773855064064264,""beta_min"":0.011296134442090988,""beta_max"":0.02245979942381382,""t2"":47.96274139168137}"
2,64,cf_schatten_filtered,66027,0.0014906669312040322,6.571684837341309,0.09789235473726876,47.836688889750135,47.836688889750135,0.0004866199634780898,0.0004866199634780898,0.06263780780136585,"{""beta_mean"":0.0155376847833395,""beta_std"":0.0023734429851174355,""beta_min"":0.011228409595787525,""beta_max"":0.022426383569836617,""t2"":47.836688889750135}"
3,64,cf_schatten_filtered,66027,0.0005948611360508949,3.823495626449585,0.047409788123331964,47.71304820238029,47.71304820238029,0.00048536222536601045,0.00048536222536601045,0.23946093767881393,"{""beta_mean"":0.015517715364694595,""beta_std"":0.002370354486629367,""beta_min"":0.011184395290911198,""beta_max"":0.022519217804074287,""t2"":47.71304820238029}"
4,64,cf_schatten_filtered,66027,0.0003511349677864928,3.592658579349518,0.020521956437733024,47.57855190944917,47.57855190944917,0.00048399405832366097,0.00048399405832366097,0.2642609030008316,"{""beta_mean"":0.01549636572599411,""beta_std"":0.0023651523515582085,""beta_min"":0.011119448579847813,""beta_max"":0.02253027632832527,""t2"":47.57855190944917}"
5,64,cf_schatten_filtered,66027,0.00030318288736452814,3.4586734771728516,0.012620600071386434,47.44671357787681,47.44671357787681,0.00048265292946245126,0.0004826529294624512,0.2937077358365059,"{""beta_mean"":0.01547494437545538,""beta_std"":0.0023621537256985903,""beta_min"":0.01113433949649334,""beta_max"":0.022463291883468628,""t2"":47.44671357787681}"
6,64,cf_schatten_filtered,66027,0.00028418359033821616,3.3930988907814026,0.007935349945910275,47.31550740403543,47.31550740403543,0.00048131823124222237,0.0004813182312422224,0.31223349273204803,"{""beta_mean"":0.015453889966011047,""beta_std"":0.0023573185317218304,""beta_min"":0.011114679276943207,""beta_max"":0.022459551692008972,""t2"":47.31550740403543}"
7,64,cf_schatten_filtered,66027,0.0002753824010142125,3.3339757919311523,0.005725391863961704,47.17545911950697,47.17545911950697,0.00047989358642076585,0.00047989358642076585,0.3142898604273796,"{""beta_mean"":0.0154314199462533,""beta_std"":0.00235165748745203,""beta_min"":0.011191469617187977,""beta_max"":0.02245861478149891,""t2"":47.17545911950697}"
8,64,cf_schatten_filtered,66027,0.0002675844170880737,3.3430230617523193,0.003602165073971264,47.04572021610674,47.04572021610674,0.00047857381404730974,0.00047857381404730974,0.3147190064191818,"{""beta_mean"":0.015410589054226875,""beta_std"":0.002344600623473525,""beta_min"":0.01110115461051464,""beta_max"":0.022468123584985733,""t2"":47.04572021610674}"
9,64,cf_schatten_filtered,66027,0.0002656095293787075,3.300061583518982,0.0038903697168279905,46.90992778088152,46.90992778088152,0.00047719246196371986,0.00047719246196371986,0.32025907188653946,"{""beta_mean"":0.015388705767691135,""beta_std"":0.0023385132662951946,""beta_min"":0.011019657365977764,""beta_max"":0.022480031475424767,""t2"":46.90992778088152}"
10,64,cf_schatten_filtered,66027,0.0002629371902003186,3.2829508185386658,0.0033869582184706815,46.772934215515114,46.772934215515114,0.00047579889135248936,0.00047579889135248936,0.31797464936971664,"{""beta_mean"":0.01536634098738432,""beta_std"":0.00233090971596539,""beta_min"":0.010887795127928257,""beta_max"":0.02234547771513462,""t2"":46.772934215515114}"
11,64,cf_schatten_filtered,66027,0.0002614541572256712,3.2547298073768616,0.003484849519736599,46.64169017431868,46.64169017431868,0.0004744638079256051,0.0004744638079256051,0.3259445130825043,"{""beta_mean"":0.015345017425715923,""beta_std"":0.002324742032214999,""beta_min"":0.01086547039449215,""beta_max"":0.022354871034622192,""t2"":46.64169017431868}"
12,64,cf_schatten_filtered,66027,0.00025732547874213196,3.2322232723236084,0.002414819253317546,46.51165707190826,46.51165707190826,0.0004731410428050564,0.0004731410428050564,0.33608709275722504,"{""beta_mean"":0.015323535539209843,""beta_std"":0.0023205445613712072,""beta_min"":0.010802961885929108,""beta_max"":0.022369079291820526,""t2"":46.51165707190826}"
13,64,cf_schatten_filtered,66027,0.0002543628852436086,3.239237070083618,0.0025981698345276527,46.39270731707791,46.39270731707791,0.0004719310233263947,0.0004719310233263947,0.32612109929323196,"{""beta_mean"":0.015303417108952999,""beta_std"":0.0023173040244728327,""beta_min"":0.010696091689169407,""beta_max"":0.022231990471482277,""t2"":46.39270731707791}"
14,64,cf_schatten_filtered,66027,0.0002555768078309484,3.2123680114746094,0.00224082192289643,46.27200542735488,46.27200542735488,0.00047070318020990884,0.00047070318020990884,0.32921217381954193,"{""beta_mean"":0.015283209271728992,""beta_std"":0.0023139268159866333,""beta_min"":0.01068753469735384,""beta_max"":0.02240283414721489,""t2"":46.27200542735488}"
15,64,cf_schatten_filtered,66027,0.0002534091127017746,3.236586272716522,0.0022670400649076328,46.160557526594786,46.160557526594786,0.0004695694735371377,0.0004695694735371377,0.3215465843677521,"{""beta_mean"":0.015264415182173252,""beta_std"":0.002309525618329644,""beta_min"":0.010618508793413639,""beta_max"":0.022452199831604958,""t2"":46.160557526594786}"
16,64,cf_schatten_filtered,66027,0.0002537680065870518,3.1992640495300293,0.002849369680916425,46.04881748384409,46.04881748384409,0.00046843279504235933,0.0004684327950423593,0.32929059863090515,"{""beta_mean"":0.01524537056684494,""beta_std"":0.0023067453876137733,""beta_min"":0.010463159531354904,""beta_max"":0.022449256852269173,""t2"":46.04881748384409}"
17,64,cf_schatten_filtered,66027,0.00025285947776865214,3.213440775871277,0.0022935044253244996,45.93248966637893,45.93248966637893,0.0004672494472898247,0.00046724944728982474,0.32790443301200867,"{""beta_mean"":0.015225764364004135,""beta_std"":0.0023030319716781378,""beta_min"":0.010361826047301292,""beta_max"":0.02243422158062458,""t2"":45.93248966637893}"
18,64,cf_schatten_filtered,66027,0.00025003915652632713,3.1954808831214905,0.0028426120916265063,45.81916030661833,45.81916030661833,0.0004660966014263746,0.0004660966014263746,0.32231391221284866,"{""beta_mean"":0.015206985175609589,""beta_std"":0.002300483640283346,""beta_min"":0.010334550403058529,""beta_max"":0.022309694439172745,""t2"":45.81916030661833}"
19,64,cf_schatten_filtered,66027,0.0002488516602170421,3.1850383281707764,0.0029940462045487948,45.710910337532184,45.710910337532184,0.00046499542579683616,0.00046499542579683616,0.32651863247156143,"{""beta_mean"":0.01518853660672903,""beta_std"":0.0022984864190220833,""beta_min"":0.010342912748456001,""beta_max"":0.022199111059308052,""t2"":45.710910337532184}"
20,64,cf_schatten_filtered,66027,0.0002482444888300961,3.1964023113250732,0.002259305023471825,45.60319850083032,45.60319850083032,0.0004638997243329907,0.00046389972433299065,0.32449084520339966,"{""beta_mean"":0.015170124359428883,""beta_std"":0.002295859856531024,""beta_min"":0.010363031178712845,""beta_max"":0.02208021841943264,""t2"":45.60319850083032}"
1,64,cf_schatten_filtered,66028,0.013573808893852402,12.291228532791138,0.3168398067355156,47.9401318975213,47.9401318975213,0.0004876722401684702,0.00048767224016847026,0.020440328400582075,"{""beta_mean"":0.015553519129753113,""beta_std"":0.0023738464806228876,""beta_min"":0.01134984940290451,""beta_max"":0.022489061579108238,""t2"":47.9401318975213}"
2,64,cf_schatten_filtered,66028,0.0016993863937386777,6.2944594621658325,0.060651303036138415,47.821711438638445,47.821711438638445,0.0004864676049666183,0.0004864676049666183,0.0897709745913744,"{""beta_mean"":0.015534437261521816,""beta_std"":0.0023709284141659737,""beta_min"":0.011322353966534138,""beta_max"":0.022503359243273735,""t2"":47.821711438638445}"
3,64,cf_schatten_filtered,66028,0.0005098219626233913,3.8051979541778564,0.0245569430408068,47.68461664204769,47.68461664204769,0.0004850730045781219,0.0004850730045781219,0.22600750997662544,"{""beta_mean"":0.015512124635279179,""beta_std"":0.002367344917729497,""beta_min"":0.011243498884141445,""beta_max"":0.02246667444705963,""t2"":47.68461664204769}"
4,64,cf_schatten_filtered,66028,0.0003126481897197664,3.4223034977912903,0.0118284716445487,47.5583043633332,47.5583043633332,0.00048378808963351645,0.00048378808963351645,0.29764991998672485,"{""beta_mean"":0.015490924008190632,""beta_std"":0.0023683460894972086,""beta_min"":0.011159410700201988,""beta_max"":0.022486912086606026,""t2"":47.5583043633332}"
5,64,cf_schatten_filtered,66028,0.0002853448695532279,3.3966184258461,0.005049346887972206,47.43229509895682,47.43229509895682,0.00048250625711015647,0.00048250625711015647,0.3153185695409775,"{""beta_mean"":0.015470204874873161,""beta_std"":0.0023636335972696543,""beta_min"":0.011046825908124447,""beta_max"":0.02249409444630146,""t2"":47.43229509895682}"
6,64,cf_schatten_filtered,66028,0.0002787729390547611,3.338788688182831,0.004688112712756265,47.30279656642212,47.30279656642212,0.0004811889299155896,0.0004811889299155896,0.31288042664527893,"{""beta_mean"":0.015448943711817265,""beta_std"":0.002359431004151702,""beta_min"":0.01092305313795805,""beta_max"":0.0226130373775959,""t2"":47.30279656642212}"
7,64,cf_schatten_filtered,66028,0.00027140617203258444,3.3314513564109802,0.002984528604429215,47.18320377808534,47.18320377808534,0.0004799723691618382,0.0004799723691618382,0.3140464946627617,"{""beta_mean"":0.015429000370204449,""beta_std"":0.002356845187023282,""beta_min"":0.010814317502081394,""beta_max"":0.022622128948569298,""t2"":47.18320377808534}"
8,64,cf_schatten_filtered,66028,0.00026773485296871513,3.3278011083602905,0.0031946353847160935,47.080738698807636,47.080738698807636,0.0004789300404745243,0.00047893004047452426,0.31739214807748795,"{""beta_mean"":0.01541177835315466,""beta_std"":0.002353446092456579,""beta_min"":0.010807801969349384,""beta_max"":0.022466810420155525,""t2"":47.080738698807636}"
9,64,cf_schatten_filtered,66028,0.000266102144450997,3.2884525060653687,0.002812883525621146,46.96995839404635,46.96995839404635,0.00047780312493943635,0.00047780312493943635,0.32301015406847,"{""beta_mean"":0.015392914414405823,""beta_std"":0.0023499319795519114,""beta_min"":0.010804922319948673,""beta_max"":0.02245798148214817,""t2"":46.96995839404635}"
10,64,cf_schatten_filtered,66028,0.00026465477822057437,3.2764095664024353,0.0034454085543984547,46.84015784059081,46.84015784059081,0.0004764827254291871,0.0004764827254291871,0.3269038125872612,"{""beta_mean"":0.015371599234640598,""beta_std"":0.002344297245144844,""beta_min"":0.010843455791473389,""beta_max"":0.022412484511733055,""t2"":46.84015784059081}"
11,64,cf_schatten_filtered,66028,0.0002605375248094788,3.278869390487671,0.0030143684780341573,46.721044922131746,46.721044922131746,0.00047527104616426337,0.00047527104616426337,0.32058681547641754,"{""beta_mean"":0.0153525834903121,""beta_std"":0.00233996263705194,""beta_min"":0.010797119699418545,""beta_max"":0.02236190252006054,""t2"":46.721044922131746}"
12,64,cf_schatten_filtered,66028,0.00025961678511521313,3.243613600730896,0.0021974242336000316,46.604514609295286,46.604514609295286,0.00047408563852229093,0.00047408563852229093,0.32681624591350555,"{""beta_mean"":0.015333431772887707,""beta_std"":0.0023368706461042166,""beta_min"":0.01069306954741478,""beta_max"":0.0223741102963686,""t2"":46.604514609295286}"
13,64,cf_schatten_filtered,66028,0.00025627763170632534,3.225098669528961,0.0026238943391945213,46.487463637094834,46.487463637094834,0.0004728949344593794,0.0004728949344593794,0.32634562999010086,"{""beta_mean"":0.015313692390918732,""beta_std"":0.002332456409931183,""beta_min"":0.010731852613389492,""beta_max"":0.02238503098487854,""t2"":46.487463637094834}"
14,64,cf_schatten_filtered,66028,0.000257014415183221,3.256179988384247,0.002706003411731217,46.37506766847038,46.37506766847038,0.0004717515835415688,0.00047175158354156876,0.3215528801083565,"{""beta_mean"":0.015294544398784637,""beta_std"":0.00233170622959733,""beta_min"":0.01071855053305626,""beta_max"":0.022503023967146873,""t2"":46.37506766847038}"
15,64,cf_schatten_filtered,66028,0.0002559628956078086,3.224357545375824,0.0022701784982928075,46.24809929709237,46.24809929709237,0.000470459994477258,0.000470459994477258,0.3259255141019821,"{""beta_mean"":0.015272621065378189,""beta_std"":0.0023334845900535583,""beta_min"":0.010743922553956509,""beta_max"":0.022726736962795258,""t2"":46.24809929709237}"
16,64,cf_schatten_filtered,66028,0.00025371054471179377,3.2058557868003845,0.0018427369031996932,46.12139960723563,46.12139960723563,0.00046917113858271925,0.00046917113858271925,0.3257548436522484,"{""beta_mean"":0.01525075826793909,""beta_std"":0.0023355933371931314,""beta_min"":0.010754335671663284,""beta_max"":0.022796066477894783,""t2"":46.12139960723563}"
17,64,cf_schatten_filtered,66028,0.00025137325883406447,3.203748345375061,0.001651078520808369,45.99590988812877,45.99590988812877,0.0004678945911471433,0.0004678945911471433,0.32411302626132965,"{""beta_mean"":0.015229636803269386,""beta_std"":0.002331838710233569,""beta_min"":0.010764772072434425,""beta_max"":0.02270887792110443,""t2"":45.99590988812877}"
18,64,cf_schatten_filtered,66028,0.0002516419317544205,3.1857935190200806,0.0014283220807556063,45.86491501308661,45.86491501308661,0.000466562042369452,0.000466562042369452,0.32235530763864517,"{""beta_mean"":0.015208056196570396,""beta_std"":0.0023283809423446655,""beta_min"":0.010693332180380821,""beta_max"":0.022717708721756935,""t2"":45.86491501308661}"
19,64,cf_schatten_filtered,66028,0.00024972946175694233,3.201060652732849,0.0020647332166845445,45.74355960598073,45.74355960598073,0.0004653275513303704,0.0004653275513303704,0.31636615842580795,"{""beta_mean"":0.015188265591859818,""beta_std"":0.0023245711345225573,""beta_min"":0.01071640569716692,""beta_max"":0.022520679980516434,""t2"":45.74355960598073}"
20,64,cf_schatten_filtered,66028,0.0002495772478141589,3.198068618774414,0.002449299725412857,45.62261351667575,45.62261351667575,0.0004640972240872777,0.0004640972240872777,0.3177734985947609,"{""beta_mean"":0.01516777090728283,""beta_std"":0.002323351800441742,""beta_min"":0.010678333230316639,""beta_max"":0.022474344819784164,""t2"":45.62261351667575}"
1,128,ordinary_noise,130026,0.01158567875972949,46.206682205200195,0.26696622237795964,922.3021167179013,922.3021167179013,0.002345535575149285,0.002345535575149285,0.1292843483388424,"{""sigma"":0.048430729657411575,""sigma2"":0.002345535575149285,""t2"":922.3021167179013}"
2,128,ordinary_noise,130026,0.003297246541478671,29.43360471725464,0.07898978044977412,866.1611244987635,866.1611244987635,0.0022027616488107388,0.0022027616488107388,0.4477226808667183,"{""sigma"":0.04693358764052391,""sigma2"":0.0022027616488107388,""t2"":866.1611244987635}"
3,128,ordinary_noise,130026,0.002358030586037785,28.898690223693848,0.030273105076048523,814.8485903983456,814.8485903983456,0.0020722671264606363,0.0020722671264606363,0.42055363953113556,"{""sigma"":0.045522160828113556,""sigma2"":0.0020722671264606363,""t2"":814.8485903983456}"
4,128,ordinary_noise,130026,0.0020938683301210403,27.323008060455322,0.016813420748803765,767.9480550682856,767.9480550682856,0.0019529928972073507,0.0019529928972073507,0.4631853774189949,"{""sigma"":0.04419267922639847,""sigma2"":0.0019529928972073507,""t2"":767.9480550682856}"
5,128,ordinary_noise,130026,0.0019345462787896395,26.404189109802246,0.008494114270433784,725.0483696065712,725.0483696065712,0.001843893355322701,0.001843893355322701,0.46234268695116043,"{""sigma"":0.04294057935476303,""sigma2"":0.001843893355322701,""t2"":725.0483696065712}"
6,128,ordinary_noise,130026,0.0018182800413342193,25.6935453414917,0.004983179678674787,685.6778330333382,685.6778330333382,0.0017437689031813003,0.0017437689031813003,0.4671322926878929,"{""sigma"":0.0417584590613842,""sigma2"":0.0017437689031813003,""t2"":685.6778330333382}"
7,128,ordinary_noise,130026,0.0017160244242404588,25.000110626220703,0.004587742514559068,649.4845731271689,649.4845731271689,0.001651724683449221,0.001651724683449221,0.4670412763953209,"{""sigma"":0.0406414158642292,""sigma2"":0.001651724683449221,""t2"":649.4845731271689}"
8,128,ordinary_noise,130026,0.0016274158260785043,24.328288078308105,0.0036598920851247385,616.0983016234459,616.0983016234459,0.001566819004372777,0.001566819004372777,0.4668879061937332,"{""sigma"":0.03958306461572647,""sigma2"":0.001566819004372777,""t2"":616.0983016234459}"
9,128,ordinary_noise,130026,0.0015420541385537945,23.74181890487671,0.0036231288831913844,585.3161756149493,585.3161756149493,0.001488536009762953,0.001488536009762953,0.46803999692201614,"{""sigma"":0.03858155012130737,""sigma2"":0.001488536009762953,""t2"":585.3161756149493}"
10,128,ordinary_noise,130026,0.001465633962652646,23.121938705444336,0.0035835412272717804,556.8137076536877,556.8137076536877,0.0014160504853660272,0.0014160504853660272,0.46635156124830246,"{""sigma"":0.03763044625520706,""sigma2"":0.0014160504853660272,""t2"":556.8137076536877}"
11,128,ordinary_noise,130026,0.0013953916786704212,22.582706928253174,0.003212509836885147,530.3934192415327,530.3934192415327,0.0013488602173907793,0.0013488602173907793,0.4677438959479332,"{""sigma"":0.03672683238983154,""sigma2"":0.0013488602173907793,""t2"":530.3934192415327}"
12,128,ordinary_noise,130026,0.0013310332869878039,22.04397201538086,0.0028969489940209314,505.78961436635836,505.78961436635836,0.0012862895059365803,0.0012862895059365803,0.4686608761548996,"{""sigma"":0.035864878445863724,""sigma2"":0.0012862895059365803,""t2"":505.78961436635836}"
13,128,ordinary_noise,130026,0.0012657864717766643,21.50272560119629,0.0027190959663130343,482.93892875456913,482.93892875456913,0.0012281772073226144,0.0012281772073226144,0.4667516276240349,"{""sigma"":0.035045359283685684,""sigma2"":0.0012281772073226144,""t2"":482.93892875456913}"
14,128,ordinary_noise,130026,0.001209992347867228,21.00589895248413,0.0027019119152100757,461.655110773012,461.655110773012,0.0011740496591517435,0.0011740496591517435,0.46659257262945175,"{""sigma"":0.03426440805196762,""sigma2"":0.0011740496591517435,""t2"":461.655110773012}"
15,128,ordinary_noise,130026,0.0011571981813176535,20.619112014770508,0.002613253323943354,441.7794028619883,441.7794028619883,0.0011235031200713813,0.0011235031200713813,0.46733223646879196,"{""sigma"":0.03351869806647301,""sigma2"":0.0011235031200713813,""t2"":441.7794028619883}"
16,128,ordinary_noise,130026,0.0011095902227680199,20.172598838806152,0.002670491026947275,423.1765646740314,423.1765646740314,0.0010761936560924057,0.0010761936560924057,0.46693944185972214,"{""sigma"":0.032805390655994415,""sigma2"":0.0010761936560924057,""t2"":423.1765646740314}"
17,128,ordinary_noise,130026,0.0010624269125401042,19.720935821533203,0.0025238419766537845,405.7362577071981,405.7362577071981,0.0010318406618937126,0.0010318406618937126,0.4674603044986725,"{""sigma"":0.03212227672338486,""sigma2"":0.0010318406618937126,""t2"":405.7362577071981}"
18,128,ordinary_noise,130026,0.001016728456306737,19.31545639038086,0.002377141310716979,389.3912890494903,389.3912890494903,0.000990273257063523,0.000990273257063523,0.46933597326278687,"{""sigma"":0.03146860748529434,""sigma2"":0.000990273257063523,""t2"":389.3912890494903}"
19,128,ordinary_noise,130026,0.0009773947967914864,18.88674545288086,0.002197833775426261,374.0347586666953,374.0347586666953,0.0009512195807563663,0.0009512195807563663,0.4646143391728401,"{""sigma"":0.030841847881674767,""sigma2"":0.0009512195807563663,""t2"":374.0347586666953}"
20,128,ordinary_noise,130026,0.0009400460803590249,18.537996768951416,0.0020302291959524155,359.5625545391281,359.5625545391281,0.0009144148624143679,0.0009144148624143679,0.4690306857228279,"{""sigma"":0.030239293351769447,""sigma2"":0.0009144148624143679,""t2"":359.5625545391281}"
1,128,ordinary_noise,130027,0.0075752103148261085,34.339107513427734,0.1403626915998757,922.3038193615266,922.3038193615266,0.0023455399051959397,0.0023455399051959397,0.33532124757766724,"{""sigma"":0.04843077436089516,""sigma2"":0.0023455399051959397,""t2"":922.3038193615266}"
2,128,ordinary_noise,130027,0.002815302083035931,30.252529621124268,0.03243414772441611,866.2887298896148,866.2887298896148,0.002203086166101112,0.002203086166101112,0.42106588184833527,"{""sigma"":0.04693704470992088,""sigma2"":0.002203086166101112,""t2"":866.2887298896148}"
3,128,ordinary_noise,130027,0.0022717858955729753,28.49062156677246,0.014040731213754043,815.0030352029717,815.0030352029717,0.002072659899909901,0.002072659899909901,0.44886869192123413,"{""sigma"":0.045526474714279175,""sigma2"":0.002072659899909901,""t2"":815.0030352029717}"
4,128,ordinary_noise,130027,0.002064574306132272,27.214974403381348,0.010305990173947066,768.0454201506436,768.0454201506436,0.0019532405094163097,0.0019532405094163097,0.4670536145567894,"{""sigma"":0.04419548064470291,""sigma2"":0.0019532405094163097,""t2"":768.0454201506436}"
5,128,ordinary_noise,130027,0.0019221901529817842,26.37959384918213,0.006424618361052126,725.095672110001,725.095672110001,0.001844013651809695,0.001844013651809695,0.4665928781032562,"{""sigma"":0.04294198006391525,""sigma2"":0.001844013651809695,""t2"":725.095672110001}"
6,128,ordinary_noise,130027,0.0018073309111059643,25.618725299835205,0.00565481222292874,685.7040138796492,685.7040138796492,0.0017438354845165233,0.0017438354845165233,0.47030145674943924,"{""sigma"":0.04175925627350807,""sigma2"":0.0017438354845165233,""t2"":685.7040138796492}"
7,128,ordinary_noise,130027,0.0017151626088889316,25.010058879852295,0.005484571156557649,649.4505205121877,649.4505205121877,0.0016516380831710503,0.0016516380831710503,0.4673733115196228,"{""sigma"":0.04064035043120384,""sigma2"":0.0016516380831710503,""t2"":649.4505205121877}"
8,128,ordinary_noise,130027,0.0016260154952760786,24.258882522583008,0.005571776331635192,616.0090110314777,616.0090110314777,0.001566591926654759,0.001566591926654759,0.4713801443576813,"{""sigma"":0.039580196142196655,""sigma2"":0.001566591926654759,""t2"":616.0090110314777}"
9,128,ordinary_noise,130027,0.0015407934770337306,23.69254970550537,0.007897198825958185,585.1577156382482,585.1577156382482,0.0014881330252030645,0.0014881330252030645,0.4667572155594826,"{""sigma"":0.03857632726430893,""sigma2"":0.0014881330252030645,""t2"":585.1577156382482}"
10,128,ordinary_noise,130027,0.0014615222462452948,23.095489501953125,0.007586911029648036,556.6762400656498,556.6762400656498,0.001415700887211227,0.001415700887211227,0.4685741439461708,"{""sigma"":0.03762580081820488,""sigma2"":0.001415700887211227,""t2"":556.6762400656498}"
11,128,ordinary_noise,130027,0.0013920033161411993,22.508541584014893,0.007461914035957307,530.2632334795417,530.2632334795417,0.0013485291378772524,0.0013485291378772524,0.4689364954829216,"{""sigma"":0.036722324788570404,""sigma2"":0.0013485291378772524,""t2"":530.2632334795417}"
12,128,ordinary_noise,130027,0.0013256846359581687,21.95724630355835,0.0058041149022756144,505.7409667899119,505.7409667899119,0.001286165788752014,0.001286165788752014,0.46896200627088547,"{""sigma"":0.035863153636455536,""sigma2"":0.001286165788752014,""t2"":505.7409667899119}"
13,128,ordinary_noise,130027,0.001266965969989542,21.495644569396973,0.006745890044840053,482.9013515514871,482.9013515514871,0.0012280816435533831,0.0012280816435533831,0.4668823629617691,"{""sigma"":0.03504399582743645,""sigma2"":0.0012280816435533831,""t2"":482.9013515514871}"
14,128,ordinary_noise,130027,0.0012130189425079152,21.05666971206665,0.009322099416749552,461.57962508495984,461.57962508495984,0.0011738576891198726,0.0011738576891198726,0.468254879117012,"{""sigma"":0.03426160663366318,""sigma2"":0.0011738576891198726,""t2"":461.57962508495984}"
15,128,ordinary_noise,130027,0.0011581939543248154,20.52134609222412,0.008244906421168707,441.6816999503353,441.6816999503353,0.0011232546487180972,0.0011232546487180972,0.46984074264764786,"{""sigma"":0.03351499140262604,""sigma2"":0.0011232546487180972,""t2"":441.6816999503353}"
16,128,ordinary_noise,130027,0.0011088159735663794,20.192017078399658,0.007060461997753009,423.06402788207015,423.06402788207015,0.0010759074602306878,0.0010759074602306878,0.47052641212940216,"{""sigma"":0.032801028341054916,""sigma2"":0.0010759074602306878,""t2"":423.06402788207015}"
17,128,ordinary_noise,130027,0.001058512534655165,19.72420024871826,0.004663581887143664,405.64224902890237,405.64224902890237,0.0010316015854616861,0.0010316015854616861,0.4688534438610077,"{""sigma"":0.032118555158376694,""sigma2"":0.0010316015854616861,""t2"":405.64224902890237}"
18,128,ordinary_noise,130027,0.0010158720251638442,19.266932010650635,0.0027825108700199053,389.2986404092426,389.2986404092426,0.0009900376393871119,0.0009900376393871119,0.4706547409296036,"{""sigma"":0.03146486356854439,""sigma2"":0.0009900376393871119,""t2"":389.2986404092426}"
19,128,ordinary_noise,130027,0.0009753369085956365,18.906585216522217,0.0035245611506979913,373.9424195367187,373.9424195367187,0.0009509847502052783,0.0009509847502052783,0.46904265135526657,"{""sigma"":0.03083804063498974,""sigma2"":0.0009509847502052783,""t2"":373.9424195367187}"
20,128,ordinary_noise,130027,0.0009389745318912901,18.61245346069336,0.003690856392495334,359.48504099734555,359.48504099734555,0.0009142177352837767,0.0009142177352837767,0.46682336181402206,"{""sigma"":0.030236033722758293,""sigma2"":0.0009142177352837767,""t2"":359.48504099734555}"
1,128,ordinary_noise,130028,0.009291833179304376,32.85140895843506,0.3126736929407343,922.2070549423279,922.2070549423279,0.0023452938205523882,0.0023452938205523882,0.3500824570655823,"{""sigma"":0.048428233712911606,""sigma2"":0.0023452938205523882,""t2"":922.2070549423279}"
2,128,ordinary_noise,130028,0.0029629601049236953,32.04012155532837,0.07589608721900731,866.0232167412469,866.0232167412469,0.0022024109312470674,0.0022024109312470674,0.3417993187904358,"{""sigma"":0.04692985117435455,""sigma2"":0.0022024109312470674,""t2"":866.0232167412469}"
3,128,ordinary_noise,130028,0.0023319640604313463,28.520240306854248,0.02926305725122802,814.619750916514,814.619750916514,0.002071685157563563,0.002071685157563563,0.44722162187099457,"{""sigma"":0.045515768229961395,""sigma2"":0.002071685157563563,""t2"":814.619750916514}"
4,128,ordinary_noise,130028,0.002083259983919561,27.33646297454834,0.013845838780980557,767.6880998253691,767.6880998253691,0.0019523317968377918,0.0019523317968377918,0.4573843404650688,"{""sigma"":0.044185198843479156,""sigma2"":0.0019523317968377918,""t2"":767.6880998253691}"
5,128,ordinary_noise,130028,0.0019339138962095603,26.425708770751953,0.009042979159858078,724.7230808898748,724.7230808898748,0.0018430661033372875,0.0018430661033372875,0.4654942974448204,"{""sigma"":0.04293094575405121,""sigma2"":0.0018430661033372875,""t2"":724.7230808898748}"
6,128,ordinary_noise,130028,0.0018173936332459562,25.768835067749023,0.006651770760072395,685.331045159488,685.331045159488,0.0017428869760118815,0.0017428869760118815,0.46539977937936783,"{""sigma"":0.04174789786338806,""sigma2"":0.0017428869760118815,""t2"":685.331045159488}"
7,128,ordinary_noise,130028,0.0017145902311312966,24.957330226898193,0.006069610433769412,649.1149237957725,649.1149237957725,0.0016507846165867424,0.0016507846165867424,0.4689650982618332,"{""sigma"":0.04062984883785248,""sigma2"":0.0016507846165867424,""t2"":649.1149237957725}"
8,128,ordinary_noise,130028,0.0016261720957118087,24.315425395965576,0.0056532417656853795,615.7645966472046,615.7645966472046,0.001565970348732515,0.001565970348732515,0.46857280284166336,"{""sigma"":0.0395723432302475,""sigma2"":0.001565970348732515,""t2"":615.7645966472046}"
9,128,ordinary_noise,130028,0.0015444821037817746,23.720779418945312,0.005076808825833723,584.9320432828736,584.9320432828736,0.0014875591107250813,0.0014875591107250813,0.4670104905962944,"{""sigma"":0.0385688878595829,""sigma2"":0.0014875591107250813,""t2"":584.9320432828736}"
10,128,ordinary_noise,130028,0.0014620013535022736,23.08187770843506,0.0044056630722479895,556.4127069370297,556.4127069370297,0.0014150306878077945,0.0014150306878077945,0.46596527099609375,"{""sigma"":0.03761689364910126,""sigma2"":0.0014150306878077945,""t2"":556.4127069370297}"
11,128,ordinary_noise,130028,0.0013943199228378944,22.55922555923462,0.0054401837987825274,529.9811832936248,529.9811832936248,0.0013478118471619283,0.0013478118471619283,0.46757226437330246,"{""sigma"":0.03671255707740784,""sigma2"":0.0013478118471619283,""t2"":529.9811832936248}"
